object_id,hip_id,ra,dec,vmag,bv,name,bayer,flamsteed,constellations
0,63059,193.81061426,-28.03018716,8.74,0.649,,,,
0,63060,193.81153367,-21.36319879,10.61,0.68,,,,
0,63061,193.81266998,78.49978722,7.66,1.229,,,,
0,63062,193.81333738,5.30037466,7.69,0.409,,,,
0,63063,193.81652245,7.83270069,9.93,0.809,,,,
0,63064,193.82147147,-20.69027281,11.15,,,,,
0,63065,193.82312305,-50.61632274,8.85,0.403,,,,
0,63066,193.83096436,-42.91573222,5.46,1.668,,,,
0,63067,193.83666715,-21.36020919,10.65,0.51,,,,
0,63068,193.83720045,19.75952951,8.6,1.593,,,,
0,63069,193.83847999,-53.52005101,7.94,0.982,,,,
0,63070,193.84080408,-4.50414384,7.25,0.797,,,,
0,63071,193.8437161,69.88741323,8.9,0.853,,,,
0,63072,193.85089441,32.06947415,8.21,1.18,,,,
0,63073,193.85734019,-73.96866955,7.95,0.038,,,,
0,63074,193.86730618,-63.132503,9.61,0.47,,,,
0,63075,193.8677838,25.73806734,8.39,0.58,,,,
0,63076,193.86895263,65.43847359,5.23,0.303,Taiyi,,8 Dra,
0,63077,193.86875665,-68.2657128,8.13,0.436,,,,
0,63078,193.87005898,59.62252839,8.81,0.465,,,,
0,63079,193.87083742,11.48995526,9.45,0.44,,,,
0,63080,193.87325651,12.70215477,7.94,0.96,,,,
0,63081,193.87623343,11.49592295,6.91,1.536,,,,
0,63082,193.880447,-50.0023797,9.87,0.625,,,,
0,63083,193.88522804,-30.07011151,6.9,0.07,,,,
0,63084,193.88839746,-54.14070234,8.87,0.242,,,,
0,63085,193.88896915,-68.99759004,7.5,0.249,,,,
0,63086,193.89013978,18.17267551,10.34,0.649,,,,
0,63087,193.89061013,25.89183216,8.89,0.835,,,,
0,63088,193.89466263,-8.72436657,9.74,0.72,,,,
0,63089,193.89710061,56.19657432,7.28,0.991,,,,
0,63090,193.90086578,3.39747026,3.39,1.571,Minelauva,del Vir,43 Vir,
0,63091,193.90473815,57.10668225,9.19,0.708,,,,
0,63092,193.90974327,22.1808574,9.67,0.64,,,,
0,63093,193.9100518,0.05529101,6.78,0.96,,,,
0,63094,193.91164706,75.56889936,8.83,1.452,,,,
0,63095,193.91256228,-18.81367234,11.2,,,,,
0,63096,193.91266187,54.96123927,6.78,0.037,,,,
0,63097,193.91451108,-31.46277671,8.22,1.541,,,,
0,63098,193.91874191,-1.71997043,8.86,1.207,,,,
0,63099,193.92049045,-3.55066419,7.65,0.472,,,,
0,63100,193.92044968,12.55854082,11.32,0.521,,,,
0,63101,193.92262303,35.94876965,9.46,0.43,,,,
0,63102,193.9252777,-33.68350125,8.6,0.975,,,,
0,63103,193.92808946,52.74258906,8.42,1.028,,,,
0,63104,193.93667311,32.00063791,6.85,1.082,,,,
0,63105,193.95374137,-54.24711174,9.41,0.568,,,,
0,63106,193.96411343,-73.03257657,7.21,1.0,,,,
0,63107,193.96855645,16.87511258,9.66,0.664,,,,
0,63108,193.9704335,-51.93447136,8.32,1.647,,,,
0,63109,193.97184615,-15.32702471,6.18,-0.001,,,,
0,63110,193.97213455,-71.02981512,9.22,1.669,,,,
0,63111,193.97653336,-53.10533092,8.22,0.34,,,,
0,63112,193.97777595,-62.61903233,9.77,0.9,,,,
0,63113,193.98172918,63.49360109,9.96,1.503,,,,
0,63114,193.98382271,67.71078175,9.17,0.229,,,,
0,63115,193.98383374,-36.15946772,8.94,0.192,,,,
0,63116,193.98491524,20.74550715,8.9,0.467,,,,
0,63118,193.98797156,16.22772563,9.35,0.101,,,,
0,63117,193.98805953,-56.83580619,5.34,0.01,,,,
0,63119,193.99394016,6.81617002,10.24,0.521,,,,
0,63120,194.0000954,-48.03517051,8.08,0.302,,,,
0,63121,194.00188427,38.31491242,5.61,0.337,,alf01 CVn,,
0,63122,194.00601337,15.81037465,8.94,0.529,,,,
0,63123,194.00618617,-31.48208524,7.0,0.103,,,,
0,63124,194.00756301,-40.99685379,8.15,1.293,,,,
0,63125,194.00694736,38.3183798,2.89,-0.115,Cor Caroli,alf02 CVn,,
0,63126,194.01192683,-11.30962807,8.73,1.625,,,,
0,63127,194.01380534,44.25781802,9.32,1.15,,,,
0,63128,194.01563059,23.57414268,9.23,1.48,,,,
0,63129,194.01766945,-20.21439597,7.98,1.089,,,,
0,63130,194.01754058,60.36944103,9.77,0.794,,,,
0,63131,194.02007984,14.06417445,9.86,1.06,,,,
0,63132,194.02120507,-53.85286761,9.51,0.801,,,,
0,63133,194.02999583,-44.78087361,8.03,1.556,,,,
0,63134,194.03044638,-16.89249098,8.22,1.273,,,,
0,63135,194.04690896,39.75365814,8.92,0.232,,,,
0,63136,194.0466287,-57.47041992,9.31,0.627,,,,
0,63137,194.05411427,-18.75362139,9.57,0.7,,,,
0,63138,194.0622614,29.62782995,9.37,0.271,,,,
0,63139,194.06253836,-4.86402427,7.01,0.076,,,,
0,63140,194.06398905,-61.75498021,8.4,0.33,,,,
0,63142,194.07168779,-19.6315227,7.22,0.891,,,,
0,63141,194.07219612,15.57246756,9.74,0.589,,,,
0,63143,194.07318496,54.09948923,5.84,0.204,,,,
0,63144,194.07450374,32.53097505,8.46,1.048,,,,
0,63145,194.07752654,-55.56106226,6.83,1.52,,,,
0,63147,194.08818066,6.89312202,8.75,0.753,,,,
0,63148,194.08882503,-43.44122575,9.21,1.461,,,,
0,63149,194.09066645,20.10536152,9.3,0.568,,,,
0,63150,194.09384233,-55.68302618,8.86,1.181,,,,
0,63151,194.10756451,-14.94969973,7.24,0.332,,,,
0,63152,194.10796374,65.99439123,6.63,3.269,,,,
0,63153,194.11036551,57.6002633,8.69,0.403,,,,
0,63154,194.11033072,-74.49249585,8.17,1.682,,,,
0,63155,194.11066967,-0.95459292,6.62,0.476,,,,
0,63156,194.11580484,-37.12196863,9.92,0.827,,,,
0,63157,194.12532521,-24.92548217,10.04,1.233,,,,
0,63159,194.12554476,-26.46029089,6.73,0.728,,,,
0,63160,194.12558439,-46.20941615,8.35,0.076,,,,
0,63161,194.12824469,-6.32701464,8.85,1.179,,,,
0,63162,194.12964126,-26.58636572,8.49,0.71,,,,
0,63163,194.13022452,85.88448153,7.8,0.435,,,,
0,63164,194.13109199,51.0800432,9.43,1.345,,,,
0,63165,194.13204023,-72.18521185,5.93,1.115,,,,
0,63166,194.13395627,-59.49415065,9.01,0.069,,,,
0,63167,194.13751146,-61.33526479,9.48,0.609,,,,
0,63168,194.1386277,21.01204125,9.38,,,,,
0,63169,194.13992659,29.14069908,9.86,1.022,,,,
0,63170,194.14055883,-64.36088489,7.34,0.687,,,,
0,63171,194.14308435,-35.63344483,8.56,1.638,,,,
0,63172,194.14706648,18.78058471,11.1,1.565,,,,
0,63173,194.14749063,9.31664171,7.59,1.06,,,,
0,63174,194.14760353,9.15676658,8.5,1.25,,,,
0,63175,194.14816538,-57.89916739,10.15,2.1,,,,
0,63176,194.15019972,-48.30993093,9.13,1.057,,,,
0,63177,194.15816415,-67.62134457,9.27,0.264,,,,
0,63178,194.16119795,-16.72658751,8.76,1.124,,,,
0,63179,194.16173888,43.55201488,6.97,0.113,,,,
0,63180,194.16220945,-34.83984038,8.04,1.017,,,,
0,63181,194.16343242,36.86591975,10.05,1.06,,,,
0,63182,194.16486039,-47.68624973,6.75,0.448,,,,
0,63183,194.16802007,7.01994171,9.35,0.452,,,,
0,63184,194.16804028,68.61608836,7.4,0.888,,,,
0,63185,194.16895892,-54.31928428,8.34,1.33,,,,
0,63186,194.1754853,-38.81103101,9.22,1.639,,,,
0,63187,194.17660981,-50.18234585,10.36,0.753,,,,
0,63188,194.17767668,-24.45074963,7.99,1.116,,,,
0,63189,194.17934631,-11.94367822,7.4,1.63,,,,
0,63190,194.18589856,45.61611202,9.5,0.463,,,,
0,63191,194.18651537,45.61252489,8.51,0.337,,,,
0,63192,194.18748799,-27.38195481,7.12,1.442,,,,
0,63193,194.19119574,10.50925805,8.31,0.166,,,,
0,63194,194.1974666,-55.63772295,9.03,0.08,,,,
0,63195,194.19928199,-31.08241283,8.57,1.581,,,,
0,63196,194.20298507,-15.10931747,8.25,1.051,,,,
0,63197,194.20899693,-41.91399563,8.19,0.445,,,,
0,63199,194.21654019,27.80251489,9.71,0.587,,,,
0,63198,194.21626249,50.80069513,10.26,1.043,,,,
0,63200,194.2272095,76.32106945,9.79,0.999,,,,
0,63201,194.2355964,-1.10346155,9.15,1.267,,,,
0,63202,194.24106244,-10.88295862,8.89,0.433,,,,
0,63203,194.24172484,67.24286327,6.55,1.408,,,,
0,63204,194.24259219,-54.58734772,6.48,-0.042,,,,
0,63205,194.24543042,-60.14299761,7.7,0.554,,,,
0,63207,194.24801615,-42.51767464,9.74,0.821,,,,
0,63206,194.24855898,-59.74250485,7.38,0.141,,,,
0,63208,194.25584736,54.08472993,10.08,0.571,,,,
0,63209,194.262513,4.19057845,9.98,1.249,,,,
0,63210,194.26813759,-51.19875207,5.17,-0.066,,H Cen,,
0,63211,194.28247988,46.17678923,6.11,1.012,,,,
0,63212,194.28416357,42.39117625,9.56,0.569,,,,
0,63213,194.28526966,-39.78592013,7.76,1.05,,,,
0,63214,194.28753891,-69.8176827,8.99,1.314,,,,
0,63215,194.28792699,11.41604966,9.31,0.601,,,,
0,63216,194.28941424,70.75529046,7.7,0.387,,,,
0,63217,194.29215119,5.81277906,9.34,0.995,,,,
0,63218,194.29350506,-22.17188266,7.36,0.216,,,,
0,63219,194.29544404,-47.20703314,8.19,1.222,,,,
0,63220,194.30280513,-12.06694746,6.33,1.491,,,,
0,63221,194.30650747,8.2937833,6.81,0.468,,,,
0,63222,194.31708408,57.6917274,7.51,0.084,,,,
0,63223,194.3194778,-43.59211281,10.45,0.914,,,,
0,63224,194.32038384,-52.04908345,9.26,0.592,,,,
0,63225,194.32929426,-8.91081952,6.93,0.086,,,,
0,63226,194.33002086,-75.64038191,8.89,1.213,,,,
0,63227,194.33300393,-28.86750748,7.45,0.307,,,,
0,63228,194.33914222,-67.21270976,8.45,0.63,,,,
0,63229,194.34006513,-48.63598378,8.2,0.569,,,,
0,63230,194.34143436,-56.30713877,7.38,1.32,,,,
0,63231,194.35098726,30.37095083,8.65,0.394,,,,
0,63232,194.35007137,79.91280763,8.09,0.462,,,,
0,63233,194.35585112,18.58979732,9.65,0.624,,,,
0,63234,194.35882472,-69.1762484,8.62,0.912,,,,
0,63236,194.35911975,-67.96070144,6.77,0.083,,,,
0,63235,194.3592881,1.42793913,6.91,0.454,,,,
0,63237,194.36655403,24.95159619,8.52,0.807,,,,
0,63238,194.36660312,-69.34430699,8.23,0.282,,,,
0,63239,194.36719239,18.67645724,9.82,0.751,,,,
0,63240,194.36902102,-9.76128756,7.1,0.491,,,,
0,63241,194.37275685,43.82203245,8.11,0.467,,,,
0,63242,194.3831606,-65.64646167,6.86,1.018,,,,
0,63243,194.38803664,-22.75349947,6.31,1.069,,,,
0,63244,194.38906754,-48.93677971,8.99,1.628,,,,
0,63245,194.39433848,88.95756697,9.79,0.36,,,,
0,63246,194.39651384,-33.87230218,8.74,0.41,,,,
0,63247,194.39715102,-19.75046658,8.27,0.324,,,,
0,63248,194.39685462,-17.39480666,7.95,0.516,,,,
0,63249,194.3979017,-12.81267867,8.31,0.599,,,,
0,63250,194.40107624,-49.78058091,8.36,0.035,,,,
0,63251,194.40279195,-32.30035097,7.98,0.943,,,,
0,63252,194.41109243,28.43065141,9.86,0.558,,,,
0,63253,194.41775181,35.22499107,10.57,1.423,,,,
0,63254,194.41981391,56.56643901,8.89,1.204,,,,
0,63255,194.42845072,52.38066878,9.55,0.48,,,,
0,63256,194.43049859,-58.38833396,9.05,0.038,,,,
0,63257,194.43315417,-14.46350736,9.11,1.118,,,,
0,63258,194.43721911,-60.88766398,8.82,0.206,,,,
0,63259,194.43744017,25.93622621,8.94,1.1,,,,
0,63260,194.4428678,-63.65688526,8.7,0.54,,,,
0,63261,194.44730927,-20.86815311,8.65,0.396,,,,
0,63262,194.45037515,22.86237301,9.97,0.466,,,,
0,63263,194.45578663,-13.1344054,8.37,0.539,,,,
0,63264,194.45808153,24.5136734,10.92,0.574,,,,
0,63265,194.46029062,36.73018803,8.94,0.95,,,,
0,63266,194.46370004,-5.31009037,9.98,0.12,,,,
0,63267,194.46505774,9.33860838,7.17,0.279,,,,
0,63268,194.46947921,-73.87612814,8.53,1.378,,,,
0,63269,194.47556331,-2.05284863,9.45,0.52,,,,
0,63270,194.47911125,-7.14096006,8.44,0.984,,,,
0,63271,194.48041307,-19.18812734,9.14,1.099,,,,
0,63272,194.490766,-52.61515572,8.4,0.351,,,,
0,63273,194.49388989,-60.99916014,9.29,0.22,,,,
0,63274,194.49949338,33.46166462,9.99,0.548,,,,
0,63275,194.50344473,-59.084336,8.61,0.063,,,,
0,63277,194.50406246,-61.05532017,8.41,0.399,,,,
0,63276,194.50406209,-38.91719772,6.72,0.107,,,,
0,63278,194.50290307,61.43552192,10.92,0.722,,,,
0,63279,194.50829341,-67.82387159,8.7,1.124,,,,
0,63280,194.51296349,-39.26726195,7.52,0.34,,,,
0,63281,194.51485627,-14.98566919,7.01,0.873,,,,
0,63282,194.51674925,-46.42791656,7.48,1.196,,,,
0,63283,194.52626749,17.76830896,7.87,1.63,,,,
0,63284,194.53137999,48.23447778,9.06,1.18,,,,
0,63285,194.540331,52.55322566,8.39,0.178,,,,
0,63286,194.54085178,-23.05514117,6.95,0.343,,,,
0,63287,194.54499961,-47.06494712,6.85,0.039,,,,
0,63288,194.54582773,68.70572563,7.38,1.002,,,,
0,63289,194.54594897,66.66458386,9.02,0.463,,,,
0,63290,194.54771032,11.57933458,9.79,0.751,,,,
0,63291,194.55055782,-56.14836358,8.8,1.387,,,,
0,63292,194.55783652,-45.79801306,8.75,1.514,,,,
0,63293,194.55987553,31.00167065,9.37,0.367,,,,
0,63294,194.57299475,-44.76725866,9.09,,,,,
0,63295,194.57540875,9.75667381,9.01,0.399,,,,
0,63296,194.57554897,-25.16495163,7.68,1.197,,,,
0,63297,194.57854185,64.92553359,6.44,1.15,,,,
0,63298,194.57975651,-56.62688668,9.38,0.363,,,,
0,63299,194.58019843,-61.01729808,9.99,0.172,,,,
0,63300,194.58017444,-32.82425969,8.06,0.405,,,,
0,63301,194.58764756,-47.35938979,10.24,0.386,,,,
0,63302,194.58900969,-58.47053859,7.72,1.129,,,,
0,63303,194.59021505,40.55637958,11.83,1.0,,,,
0,63304,194.59943051,53.44191492,9.7,1.127,,,,
0,63305,194.59954772,-50.14608357,8.52,1.082,,,,
0,63306,194.6041615,-49.3996842,10.09,0.425,,,,
0,63307,194.60844813,-51.50918209,7.47,0.918,,,,
0,63308,194.61187424,58.37371142,8.39,0.465,,,,
0,63309,194.61504228,-1.05181131,8.0,0.209,,,,
0,63310,194.61714972,25.92232287,8.48,0.993,,,,
0,63311,194.61933163,58.38142118,10.46,,,,,
0,63312,194.62830328,61.71697052,7.13,1.344,,,,
0,63313,194.62899906,-12.51334106,7.76,1.635,,,,
0,63314,194.63098256,64.23499235,11.38,0.271,,,,
0,63315,194.63288919,-58.25622737,7.83,0.282,,,,
0,63316,194.63316331,12.39507355,9.6,1.08,,,,
0,63317,194.6332148,38.27876497,8.67,0.738,,,,
0,63319,194.63438767,-55.15038706,9.4,0.636,,,,
0,63318,194.63525479,15.0783013,9.77,0.484,,,,
0,63320,194.64092911,28.31956904,6.94,0.256,,,,
0,63321,194.64431085,-23.30393463,8.94,1.072,,,,
0,63322,194.64584038,38.28012613,9.28,0.852,,,,
0,63323,194.64779088,24.17396181,10.36,0.466,,,,
0,63324,194.64827115,49.84766217,10.15,0.907,,,,
0,63325,194.64961873,-6.94834823,7.76,1.104,,,,
0,63326,194.65197149,17.18292334,8.79,0.523,,,,
0,63327,194.65585628,-41.66601328,8.43,1.419,,,,
0,63328,194.6665641,-2.90364325,6.67,1.406,,,,
0,63329,194.6700478,44.80066873,10.29,1.02,,,,
0,63330,194.67054499,22.04288393,7.21,0.594,,,,
0,63331,194.67045007,-36.27519618,6.95,0.172,,,,
0,63333,194.67039109,27.47461485,7.97,0.649,,,,
0,63332,194.67079879,-37.82027138,9.24,0.634,,,,
0,63334,194.6794819,27.11949861,8.61,0.852,,,,
0,63336,194.67893952,33.24570519,10.22,0.743,,,,
0,63335,194.68013385,-40.98553015,7.65,1.141,,,,
0,63337,194.68685462,-55.18717226,9.07,1.194,,,,
0,63338,194.69064923,60.29349483,8.72,0.396,,,,
0,63339,194.69262587,22.21368225,8.74,0.519,,,,
0,63340,194.69722361,75.47250849,6.0,1.03,,,,
0,63341,194.69978759,37.46808203,10.26,0.468,,,,
0,63342,194.70005475,0.37197512,8.34,1.039,,,,
0,63343,194.70119116,48.59552121,9.37,0.979,,,,
0,63344,194.70173173,8.21011833,8.31,1.595,,,,
0,63345,194.70698343,16.21098151,9.19,0.92,,,,
0,63346,194.70530643,68.78523699,8.07,0.676,,,,
0,63347,194.70713504,-36.97582397,9.59,0.649,,,,
0,63348,194.7088677,-3.53294654,8.92,0.4,,,,
0,63349,194.7124651,-11.50457831,9.88,0.94,,,,
0,63350,194.71969573,-39.1056514,6.94,0.027,,,,
0,63351,194.72114915,39.03686788,11.14,1.006,,,,
0,63352,194.72506175,19.55580474,8.3,1.17,,,,
0,63353,194.7288114,-55.67314154,9.79,1.221,,,,
0,63354,194.72963621,5.10646426,8.13,0.554,,,,
0,63355,194.73100938,17.40944558,4.76,1.568,,,36 Com,
0,63356,194.73632656,39.84427638,6.86,0.946,,,,
0,63357,194.73817105,-29.99850768,7.27,1.66,,,,
0,63358,194.73945961,-40.09392061,8.39,1.095,,,,
0,63359,194.74056538,-21.54675473,6.62,1.289,,,,
0,63360,194.74590286,34.54570077,7.97,1.566,,,,
0,63361,194.74773246,-2.08157153,7.75,0.989,,,,
0,63362,194.7480181,-8.73894601,7.59,0.996,,,,
0,63363,194.75072142,-6.09093668,7.25,0.161,,,,
0,63364,194.75308838,-50.56409704,9.32,0.639,,,,
0,63365,194.75549508,-63.64062216,8.1,0.154,,,,
0,63366,194.7565099,-9.83408482,7.54,0.769,,,,
0,63367,194.76002383,72.96315585,10.46,0.768,,,,
0,63368,194.76584724,47.15142668,8.07,0.934,,,,
0,63369,194.77047743,46.38882658,8.36,1.09,,,,
0,63370,194.77318382,70.59682668,7.01,1.304,,,,
0,63371,194.77910652,-40.99028807,8.51,1.135,,,,
0,63372,194.78075581,-45.96217847,7.85,0.294,,,,
0,63373,194.7809545,-0.42832497,9.69,0.474,,,,
0,63374,194.78404332,-27.69667923,8.76,1.123,,,,
0,63375,194.78501766,-43.70403036,7.45,1.242,,,,
0,63376,194.78831969,7.90075786,7.87,1.08,,,,
0,63377,194.79103863,-62.92959204,9.24,0.7,,,,
0,63378,194.79299635,14.89833855,9.1,0.571,,,,
0,63379,194.80131764,32.58838798,10.78,0.574,,,,
0,63380,194.81797844,42.74101974,12.27,,,,,
0,63381,194.81924602,42.74621018,9.27,1.75,,,,
0,63382,194.82300122,14.45057862,11.24,0.572,,,,
0,63383,194.82907116,6.50936254,10.69,0.515,,,,
0,63384,194.83284653,-71.35979759,8.73,0.99,,,,
0,63385,194.83304658,9.24323431,9.72,0.749,,,,
0,63386,194.83400282,6.5058603,7.53,0.883,,,,
0,63387,194.83444201,-70.63253298,8.01,0.605,,,,
0,63388,194.8373544,35.12640234,10.24,0.9,,,,
0,63389,194.84433995,37.81769392,9.08,1.952,,,,
0,63390,194.84436399,10.66546255,8.06,1.15,,,,
0,63391,194.84868814,-4.90677537,8.19,1.197,,,,
0,63392,194.85743355,-29.47696437,8.73,1.092,,,,
0,63393,194.85968217,-16.53357004,8.08,1.207,,,,
0,63394,194.86066412,-22.12815606,7.96,1.456,,,,
0,63395,194.86254725,-57.53138977,9.34,0.367,,,,
0,63396,194.86371686,4.94649229,9.25,1.521,,,,
0,63397,194.86673555,34.04766665,8.68,0.38,,,,
0,63398,194.87747972,49.12122802,9.4,0.641,,,,
0,63399,194.8761426,-41.25236593,11.71,1.169,,,,
0,63400,194.87819262,-11.54882534,9.38,0.9,,,,
0,63401,194.87936026,39.86922578,9.08,1.01,,,,
0,63402,194.88414512,-41.99708852,8.82,0.956,,,,
0,63409,194.88682571,-48.52622411,8.92,0.448,,,,
0,63404,194.88681332,-38.22018714,9.41,1.104,,,,
0,63405,194.88729218,28.06566386,7.16,0.449,,,,
0,63406,194.88658913,41.98676564,8.6,0.94,,,,
0,63407,194.8885727,28.23891652,8.15,0.448,,,,
0,63408,194.89020009,34.56931058,9.56,0.402,,,,
0,63403,194.89141723,-48.52534576,8.87,0.428,,,,
0,63410,194.90566238,46.45552431,9.04,0.335,,,,
0,63411,194.90386377,-64.37140048,7.65,0.486,,,,
0,63412,194.90644903,-43.87165793,8.33,1.039,,,,
0,63413,194.91189772,-18.27946332,10.79,0.797,,,,
0,63414,194.91465526,-3.81192582,5.79,0.203,,k Vir,44 Vir,
0,63415,194.91656151,54.67651492,9.72,0.71,,,,
0,63416,194.9289371,16.28731643,10.73,0.035,,,,
0,63417,194.92892557,-79.94670232,8.13,0.061,,,,
0,63418,194.93318726,40.47483564,8.16,0.394,,,,
0,63419,194.93962185,-4.43027852,8.7,0.779,,,,
0,63420,194.94177149,9.52599964,6.74,1.05,,,,
0,63421,194.94727955,-6.86038304,11.85,1.354,,,,
0,63422,194.95129272,-55.91230717,8.27,0.04,,,,
0,63423,194.95119553,-20.29180702,7.23,0.507,,,,
0,63424,194.95803556,-55.9150195,8.98,0.11,,,,
0,63425,194.96409853,22.77050193,8.8,1.4,,,,
0,63426,194.96634109,-42.56130948,9.33,0.686,,,,
0,63427,194.96838457,-68.55806832,9.79,0.692,,,,
0,63428,194.97164686,-0.2303173,8.46,0.504,,,,
0,63429,194.9731069,-54.37895499,7.97,0.969,,,,
0,63430,194.97628048,-53.00123899,8.6,0.8,,,,
0,63431,194.97846255,59.40730152,8.68,0.605,,,,
0,63432,194.97946112,66.59727196,5.37,1.282,,,9 Dra,
0,63433,194.98269177,44.51614426,8.82,0.716,,,,
0,63434,194.98319504,32.47990134,8.6,0.475,,,,
0,63435,194.98499171,-50.90974062,9.21,0.489,,,,
0,63436,194.98524945,-14.18928997,8.19,1.242,,,,
0,63437,194.9856635,3.0651131,9.52,1.19,,,,
0,63438,194.99424008,-57.52041082,8.26,1.313,,,,
0,63439,194.99951485,-50.38957866,9.14,0.413,,,,
0,63441,195.00832293,-50.01564435,9.25,0.988,,,,
0,63440,195.00815776,32.08406776,7.91,0.539,,,,
0,63442,195.01037366,47.44233218,9.37,1.182,,,,
0,63443,195.0105018,-36.25304605,8.55,1.029,,,,
0,63444,195.00954953,80.87441785,7.26,0.742,,,,
0,63445,195.01272828,-36.1821855,6.97,1.416,,,,
0,63446,195.01907422,0.30753393,8.0,1.6,,,,
0,63448,195.02156938,-54.66709101,9.01,0.412,,,,
0,63449,195.02348021,-60.59367298,8.27,0.054,,,,
0,63450,195.02397319,-27.83963722,9.8,0.85,,,,
0,63451,195.03097453,-32.9744689,8.74,0.992,,,,
0,63452,195.03118508,34.91935014,7.62,0.903,,,,
0,63453,195.03191806,-1.18594918,7.53,0.261,,,,
0,63454,195.03426316,5.99224324,9.03,0.58,,,,
0,63455,195.03631688,2.38404725,8.76,0.387,,,,
0,63456,195.03809494,-37.73277686,9.82,0.69,,,,
0,63457,195.04127365,-30.60274379,8.96,1.438,,,,
0,63458,195.04286586,34.99841718,7.76,0.918,,,,
0,63459,195.05631653,-23.91443072,7.53,0.238,,,,
0,63460,195.06458176,21.55428384,7.49,0.501,,,,
0,63461,195.0679998,20.72427464,9.9,1.0,,,,
0,63462,195.06862833,30.78502125,4.88,1.165,,,13 CVn,
0,63463,195.0699817,-47.27608759,10.21,0.447,,,,
0,63464,195.07032187,-48.60371026,6.95,0.972,,,,
0,63465,195.07137798,-66.84776061,8.51,-0.06,,,,
0,63466,195.07182554,54.23808551,8.56,1.18,,,,
0,63467,195.07081506,-2.704781,9.78,1.185,,,,
0,63468,195.07417288,-42.50086155,7.83,0.427,,,,
0,63469,195.08188601,-27.12755576,9.19,0.645,,,,
0,63470,195.08470872,-64.22251703,9.42,0.633,,,,
0,63471,195.08709764,-34.83610859,10.82,0.721,,,,
0,63472,195.09219982,13.84424103,7.89,0.86,,,,
0,63473,195.09686909,41.9301769,8.72,0.339,,,,
0,63474,195.09962717,-8.63984969,8.8,1.5,,,,
0,63475,195.10416014,-58.94974258,8.72,0.135,,,,
0,63476,195.10444395,-29.01587436,9.55,0.918,,,,
0,63477,195.10522409,-13.8923329,7.52,0.433,,,,
0,63478,195.10609972,60.90488984,9.99,0.517,,,,
0,63479,195.10687269,31.7792092,6.65,0.916,,,,
0,63480,195.1074991,-34.60674545,10.6,,,,,
0,63481,195.1091288,35.75561716,9.56,-0.001,,,,
0,63482,195.11077213,-68.60528262,9.5,0.555,,,,
0,63483,195.11239556,-81.33414203,9.07,0.464,,,,
0,63484,195.11979121,19.63211644,8.73,0.74,,,,
0,63485,195.12100132,-43.0883056,7.25,1.39,,,,
0,63486,195.12302316,-9.1004146,7.35,0.644,,,,
0,63487,195.1258177,3.60419352,7.46,1.52,,,,
0,63489,195.13136601,-60.37536686,7.07,0.173,,,,
0,63490,195.13607137,-33.50526703,6.01,0.386,,,,
0,63491,195.13969262,-33.05132596,6.58,0.298,,,,
0,63492,195.14195508,-70.20990453,9.42,0.019,,,,
0,63493,195.14656699,23.65175375,8.24,0.451,,,,
0,63494,195.14977993,-3.36848778,5.99,1.119,,,46 Vir,
0,63495,195.15907621,-34.17243758,8.32,0.511,,,,
0,63496,195.16172411,-2.56291039,8.32,0.726,,,,
0,63497,195.16129921,18.37300945,6.2,0.466,,,,
0,63498,195.16665584,51.40753812,10.29,0.53,,,,
0,63499,195.16835316,-62.66587945,8.41,0.885,,,,
0,63500,195.16872128,-72.06418726,8.6,1.007,,,,
0,63501,195.17186311,-17.64656394,11.07,1.5,,,,
0,63502,195.17582505,-54.14398215,9.3,0.723,,,,
0,63503,195.18208282,56.36633783,4.93,0.368,,,78 UMa,
0,63504,195.18415843,49.62365669,9.19,0.389,,,,
0,63505,195.18511165,-39.29520078,8.22,0.409,,,,
0,63506,195.18980562,42.21227769,11.36,1.577,,,,
0,63507,195.19222301,14.3697862,10.01,0.863,,,,
0,63508,195.19304346,15.49824498,8.4,0.421,,,,
0,63509,195.19359048,14.37726451,8.94,0.659,,,,
0,63510,195.19409165,12.37572345,9.76,1.448,,,,
0,63511,195.20480117,38.92651445,8.69,1.17,,,,
0,63512,195.2081395,-35.371644,11.25,,,,,
0,63513,195.21430589,18.66955734,9.32,0.411,,,,
0,63514,195.22264259,-66.48161563,8.35,1.078,,,,
0,63515,195.23024417,45.94907972,8.14,1.138,,,,
0,63516,195.23798759,38.78209883,9.05,0.863,,,,
0,63517,195.23868095,-57.50496916,9.89,0.092,,,,
0,63518,195.24037746,-36.56710611,8.22,1.033,,,,
0,63519,195.24076032,-21.42627665,7.76,0.463,,,,
0,63520,195.24268633,-10.99722379,11.3,1.066,,,,
0,63521,195.24514193,-45.02903161,8.87,1.143,,,,
0,63522,195.24851101,52.53682209,7.78,0.392,,,,
0,63523,195.2507094,-5.36860485,9.88,0.58,,,,
0,63524,195.2576496,41.20443203,11.37,0.769,,,,
0,63525,195.25814719,8.58395206,8.63,0.474,,,,
0,63526,195.26487597,24.31632101,7.83,1.127,,,,
0,63527,195.26819054,-53.13574044,7.79,0.358,,,,
0,63528,195.26965441,44.34189981,10.85,0.577,,,,
0,63529,195.27561192,37.39606651,9.59,0.523,,,,
0,63530,195.27828162,-33.48013128,7.56,0.569,,,,
0,63531,195.28381562,4.35863234,7.23,0.253,,,,
0,63532,195.2878078,-39.51367965,9.51,0.724,,,,
